1.010000000000000000e+02,1.290000000000000000e+02,1.003517587939698501e+02,1.159999999999999787e+01,1.150000000000000000e+02
1.140000000000000000e+02,1.990000000000000000e+02,1.153065326633165881e+02,1.413216080402009922e+01,1.565000000000000000e+02
1.680000000000000000e+02,1.990000000000000000e+02,1.344974874371859244e+02,1.839999999999999858e+01,1.835000000000000000e+02
1.410000000000000000e+02,1.990000000000000000e+02,1.184874371859296360e+02,1.453718592964824019e+01,1.700000000000000000e+02
1.270000000000000000e+02,1.680000000000000000e+02,1.626432160804019986e+02,1.332261306532663170e+01,1.475000000000000000e+02
1.600000000000000000e+02,1.810000000000000000e+02,1.654170854271356745e+02,1.710000000000000142e+01,1.705000000000000000e+02
1.510000000000000000e+02,1.990000000000000000e+02,1.630000000000000000e+02,1.672060301507537616e+01,1.750000000000000000e+02
1.240000000000000000e+02,1.990000000000000000e+02,9.111557788944723768e+01,1.539095477386934618e+01,1.615000000000000000e+02
1.180000000000000000e+02,1.720000000000000000e+02,1.079396984924622984e+02,1.387135678391959814e+01,1.450000000000000000e+02
1.720000000000000000e+02,1.910000000000000000e+02,1.857286432160803997e+02,1.547135678391959601e+01,1.815000000000000000e+02
1.370000000000000000e+02,1.580000000000000000e+02,1.630201005025125767e+02,1.479999999999999893e+01,1.475000000000000000e+02
1.720000000000000000e+02,1.990000000000000000e+02,1.890000000000000000e+02,1.581105527638190900e+01,1.855000000000000000e+02
1.200000000000000000e+02,1.570000000000000000e+02,1.430653266331658529e+02,1.389999999999999858e+01,1.385000000000000000e+02
1.320000000000000000e+02,1.530000000000000000e+02,1.283417085427135760e+02,1.215929648241205996e+01,1.425000000000000000e+02
8.900000000000000000e+01,1.230000000000000000e+02,1.003819095477387009e+02,1.069999999999999929e+01,1.060000000000000000e+02
1.790000000000000000e+02,1.990000000000000000e+02,1.280000000000000000e+02,1.710050251256281229e+01,1.890000000000000000e+02
1.750000000000000000e+02,1.990000000000000000e+02,1.146582914572864240e+02,1.786030150753768808e+01,1.870000000000000000e+02
6.700000000000000000e+01,1.010000000000000000e+02,1.055979899497487366e+02,8.499999999999998224e+00,8.400000000000000000e+01
1.610000000000000000e+02,1.990000000000000000e+02,1.870000000000000000e+02,1.448190954773869343e+01,1.800000000000000000e+02
1.300000000000000000e+02,1.830000000000000000e+02,1.696733668341708494e+02,1.334824120603014919e+01,1.565000000000000000e+02
1.560000000000000000e+02,1.990000000000000000e+02,1.720000000000000000e+02,1.513165829145728480e+01,1.775000000000000000e+02
1.630000000000000000e+02,1.990000000000000000e+02,1.533869346733668237e+02,1.638090452261306496e+01,1.810000000000000000e+02
6.900000000000000000e+01,1.430000000000000000e+02,9.525628140703517488e+01,8.569346733668341543e+00,1.060000000000000000e+02
1.560000000000000000e+02,1.990000000000000000e+02,1.057437185929648251e+02,1.513165829145728480e+01,1.775000000000000000e+02
1.130000000000000000e+02,1.360000000000000000e+02,9.905527638190955031e+01,1.187688442211055140e+01,1.245000000000000000e+02
1.360000000000000000e+02,1.980000000000000000e+02,1.334271356783919487e+02,1.512160804020100358e+01,1.670000000000000000e+02
1.010000000000000000e+02,1.610000000000000000e+02,1.526834170854271235e+02,1.056683417085427124e+01,1.310000000000000000e+02
1.720000000000000000e+02,1.990000000000000000e+02,1.166783919597989865e+02,1.581105527638190900e+01,1.855000000000000000e+02
1.650000000000000000e+02,1.990000000000000000e+02,1.620000000000000000e+02,1.647085427135678515e+01,1.820000000000000000e+02
1.850000000000000000e+02,1.990000000000000000e+02,1.460000000000000000e+02,1.544070351758793969e+01,1.920000000000000000e+02
8.900000000000000000e+01,1.580000000000000000e+02,1.254673366834170878e+02,1.178190954773869237e+01,1.235000000000000000e+02
1.300000000000000000e+02,1.990000000000000000e+02,1.338492462311557745e+02,1.650000000000000000e+01,1.645000000000000000e+02
1.400000000000000000e+02,1.990000000000000000e+02,1.270000000000000000e+02,1.530150753768844041e+01,1.695000000000000000e+02
1.830000000000000000e+02,1.990000000000000000e+02,1.370000000000000000e+02,1.728040201005024912e+01,1.910000000000000000e+02
1.720000000000000000e+02,1.990000000000000000e+02,1.630000000000000000e+02,1.674070351758793862e+01,1.855000000000000000e+02
6.700000000000000000e+01,9.500000000000000000e+01,7.306532663316582443e+01,7.792964824120602430e+00,8.100000000000000000e+01
1.670000000000000000e+02,1.990000000000000000e+02,1.350000000000000000e+02,1.564120603015075339e+01,1.830000000000000000e+02
1.150000000000000000e+02,1.990000000000000000e+02,9.563819095477386156e+01,1.422211055276381764e+01,1.570000000000000000e+02
1.290000000000000000e+02,1.460000000000000000e+02,1.042110552763819129e+02,1.104623115577889436e+01,1.375000000000000000e+02
1.180000000000000000e+02,1.640000000000000000e+02,1.092562814070351749e+02,1.419999999999999929e+01,1.410000000000000000e+02
8.900000000000000000e+01,1.120000000000000000e+02,1.130402010050251249e+02,8.089949748743718416e+00,1.005000000000000000e+02
1.480000000000000000e+02,1.990000000000000000e+02,1.820000000000000000e+02,1.479195979899497360e+01,1.735000000000000000e+02
8.500000000000000000e+01,1.150000000000000000e+02,1.080201005025125625e+02,8.592462311557788723e+00,1.000000000000000000e+02
1.340000000000000000e+02,1.990000000000000000e+02,1.277989949748743754e+02,1.503165829145728516e+01,1.665000000000000000e+02
1.390000000000000000e+02,1.990000000000000000e+02,8.846231155778895072e+01,1.615075376884422198e+01,1.690000000000000000e+02
1.130000000000000000e+02,1.990000000000000000e+02,8.970854271356783727e+01,1.569999999999999751e+01,1.560000000000000000e+02
1.200000000000000000e+02,1.990000000000000000e+02,7.853266331658292643e+01,1.520100502512562812e+01,1.595000000000000000e+02
1.350000000000000000e+02,1.820000000000000000e+02,1.781105527638190722e+02,1.351809045226130479e+01,1.585000000000000000e+02
1.660000000000000000e+02,1.990000000000000000e+02,1.640000000000000000e+02,1.738542713567839471e+01,1.825000000000000000e+02
1.810000000000000000e+02,1.990000000000000000e+02,1.870000000000000000e+02,1.814522613065326695e+01,1.900000000000000000e+02
1.750000000000000000e+02,1.990000000000000000e+02,1.690000000000000000e+02,1.692060301507537545e+01,1.870000000000000000e+02
1.780000000000000000e+02,1.990000000000000000e+02,1.660502512562813990e+02,1.606582914572864240e+01,1.885000000000000000e+02
9.300000000000000000e+01,1.770000000000000000e+02,1.532763819095477515e+02,1.088643216080401999e+01,1.350000000000000000e+02
1.470000000000000000e+02,1.820000000000000000e+02,1.399246231155779014e+02,1.567587939698492328e+01,1.645000000000000000e+02
1.670000000000000000e+02,1.990000000000000000e+02,1.320000000000000000e+02,1.564120603015075339e+01,1.830000000000000000e+02
1.540000000000000000e+02,1.990000000000000000e+02,1.240000000000000000e+02,1.593115577889446932e+01,1.765000000000000000e+02
1.640000000000000000e+02,1.990000000000000000e+02,1.525276381909547752e+02,1.547135678391959601e+01,1.815000000000000000e+02
1.160000000000000000e+02,1.990000000000000000e+02,7.912562814070351180e+01,1.264422110552763812e+01,1.575000000000000000e+02
1.400000000000000000e+02,1.990000000000000000e+02,8.750251256281406143e+01,1.360301507537688437e+01,1.695000000000000000e+02
1.150000000000000000e+02,1.990000000000000000e+02,9.020100502512562457e+01,1.422211055276381764e+01,1.570000000000000000e+02
6.400000000000000000e+01,9.500000000000000000e+01,9.332663316582915058e+01,6.809045226130652217e+00,7.950000000000000000e+01
1.210000000000000000e+02,1.640000000000000000e+02,1.551507537688442255e+02,1.287286432160803784e+01,1.425000000000000000e+02
1.730000000000000000e+02,1.990000000000000000e+02,1.750000000000000000e+02,1.589597989949748680e+01,1.860000000000000000e+02
1.140000000000000000e+02,1.630000000000000000e+02,1.092562814070351749e+02,1.112613065326633155e+01,1.385000000000000000e+02
1.760000000000000000e+02,1.870000000000000000e+02,1.871557788944723768e+02,1.638090452261306496e+01,1.815000000000000000e+02
1.090000000000000000e+02,1.990000000000000000e+02,9.830150753768843686e+01,1.317839195979899358e+01,1.540000000000000000e+02
9.100000000000000000e+01,1.200000000000000000e+02,1.082814070351758886e+02,1.007236180904522627e+01,1.055000000000000000e+02
1.210000000000000000e+02,1.360000000000000000e+02,9.281407035175878661e+01,1.289999999999999858e+01,1.285000000000000000e+02
1.420000000000000000e+02,1.990000000000000000e+02,1.115628140703517630e+02,1.710000000000000142e+01,1.705000000000000000e+02
1.770000000000000000e+02,1.990000000000000000e+02,1.690000000000000000e+02,1.795527638190954889e+01,1.880000000000000000e+02
1.590000000000000000e+02,1.990000000000000000e+02,1.270000000000000000e+02,1.440201005025125625e+01,1.790000000000000000e+02
1.280000000000000000e+02,1.990000000000000000e+02,8.641206030150753747e+01,1.394271356783919558e+01,1.635000000000000000e+02
1.730000000000000000e+02,1.990000000000000000e+02,1.710000000000000000e+02,1.683065326633165881e+01,1.860000000000000000e+02
1.510000000000000000e+02,1.990000000000000000e+02,1.225125628140703640e+02,1.496180904522612920e+01,1.750000000000000000e+02
1.710000000000000000e+02,1.930000000000000000e+02,1.287688442211055246e+02,1.555628140703517559e+01,1.820000000000000000e+02
1.660000000000000000e+02,1.990000000000000000e+02,1.310000000000000000e+02,1.647085427135678515e+01,1.825000000000000000e+02
1.400000000000000000e+02,1.990000000000000000e+02,1.434371859296482512e+02,1.700000000000000000e+01,1.695000000000000000e+02
1.790000000000000000e+02,1.990000000000000000e+02,1.760000000000000000e+02,1.805025125628140970e+01,1.890000000000000000e+02
1.320000000000000000e+02,1.990000000000000000e+02,1.770000000000000000e+02,1.494170854271356497e+01,1.655000000000000000e+02
1.560000000000000000e+02,1.990000000000000000e+02,1.569748743718593005e+02,1.602110552763819129e+01,1.775000000000000000e+02
8.600000000000000000e+01,1.660000000000000000e+02,1.685376884422110493e+02,1.143366834170854140e+01,1.260000000000000000e+02
1.430000000000000000e+02,1.990000000000000000e+02,1.287839195979899500e+02,1.548140703517587724e+01,1.710000000000000000e+02
1.130000000000000000e+02,1.990000000000000000e+02,9.842211055276382581e+01,1.413216080402009922e+01,1.560000000000000000e+02
9.800000000000000000e+01,1.460000000000000000e+02,1.204623115577889365e+02,1.107386934673366596e+01,1.220000000000000000e+02
1.560000000000000000e+02,1.990000000000000000e+02,1.136381909547738616e+02,1.691055276381909778e+01,1.775000000000000000e+02
1.660000000000000000e+02,1.990000000000000000e+02,1.532663316582914490e+02,1.464170854271356781e+01,1.825000000000000000e+02
1.630000000000000000e+02,1.990000000000000000e+02,1.960000000000000000e+02,1.819999999999999929e+01,1.810000000000000000e+02
1.130000000000000000e+02,1.990000000000000000e+02,8.271356783919597433e+01,1.413216080402009922e+01,1.560000000000000000e+02
1.190000000000000000e+02,1.570000000000000000e+02,1.327437185929648251e+02,1.181959798994974697e+01,1.380000000000000000e+02
8.500000000000000000e+01,1.200000000000000000e+02,1.270150753768844254e+02,9.787437185929647399e+00,1.025000000000000000e+02
1.550000000000000000e+02,1.990000000000000000e+02,9.688442211055276232e+01,1.780000000000000071e+01,1.770000000000000000e+02
1.050000000000000000e+02,1.430000000000000000e+02,1.147939698492462242e+02,1.000753768844221092e+01,1.240000000000000000e+02
1.260000000000000000e+02,1.610000000000000000e+02,1.394974874371859528e+02,1.439999999999999858e+01,1.435000000000000000e+02
1.530000000000000000e+02,1.990000000000000000e+02,1.437386934673366738e+02,1.681557788944723697e+01,1.760000000000000000e+02
1.380000000000000000e+02,1.990000000000000000e+02,9.316582914572863672e+01,1.605577889447236117e+01,1.685000000000000000e+02
1.160000000000000000e+02,1.630000000000000000e+02,1.526633165829145753e+02,1.190452261306532655e+01,1.395000000000000000e+02
7.800000000000000000e+01,1.550000000000000000e+02,1.549748743718593005e+02,1.169999999999999929e+01,1.165000000000000000e+02
1.250000000000000000e+02,1.990000000000000000e+02,1.153517587939698501e+02,1.467185929648240972e+01,1.620000000000000000e+02
8.500000000000000000e+01,1.240000000000000000e+02,1.291306532663316489e+02,9.454773869346732695e+00,1.045000000000000000e+02
1.510000000000000000e+02,1.990000000000000000e+02,1.234472361809045111e+02,1.496180904522612920e+01,1.750000000000000000e+02
1.370000000000000000e+02,1.990000000000000000e+02,1.195829145728643255e+02,1.605577889447236117e+01,1.680000000000000000e+02
1.260000000000000000e+02,1.990000000000000000e+02,1.065728643216080371e+02,1.630000000000000071e+01,1.625000000000000000e+02
1.220000000000000000e+02,1.990000000000000000e+02,8.522613065326633830e+01,1.368793969849246217e+01,1.605000000000000000e+02
1.300000000000000000e+02,1.770000000000000000e+02,1.315376884422110493e+02,1.309346733668341578e+01,1.535000000000000000e+02
1.400000000000000000e+02,1.990000000000000000e+02,1.003819095477387009e+02,1.700000000000000000e+01,1.695000000000000000e+02
1.090000000000000000e+02,1.750000000000000000e+02,1.756532663316583012e+02,1.358643216080401928e+01,1.420000000000000000e+02
8.200000000000000000e+01,1.420000000000000000e+02,1.496984924623115489e+02,9.611557788944722347e+00,1.120000000000000000e+02
1.110000000000000000e+02,1.530000000000000000e+02,1.500100502512562741e+02,1.263668341708542719e+01,1.320000000000000000e+02
1.640000000000000000e+02,1.990000000000000000e+02,1.421658291457286509e+02,1.547135678391959601e+01,1.815000000000000000e+02
1.400000000000000000e+02,1.680000000000000000e+02,1.091708542713567738e+02,1.395226130653266061e+01,1.540000000000000000e+02
1.100000000000000000e+02,1.990000000000000000e+02,9.492462311557788723e+01,1.240452261306532655e+01,1.545000000000000000e+02
1.390000000000000000e+02,1.650000000000000000e+02,1.117587939698492363e+02,1.377236180904522378e+01,1.520000000000000000e+02
1.500000000000000000e+02,1.990000000000000000e+02,1.219798994974874375e+02,1.487688442211055140e+01,1.745000000000000000e+02
1.580000000000000000e+02,1.940000000000000000e+02,1.734422110552764025e+02,1.416231155778894468e+01,1.760000000000000000e+02
1.660000000000000000e+02,1.990000000000000000e+02,1.280000000000000000e+02,1.647085427135678515e+01,1.825000000000000000e+02
1.580000000000000000e+02,1.930000000000000000e+02,1.611055276381909493e+02,1.496180904522612920e+01,1.755000000000000000e+02
1.490000000000000000e+02,1.990000000000000000e+02,1.250000000000000000e+02,1.575125628140703249e+01,1.740000000000000000e+02
1.370000000000000000e+02,1.850000000000000000e+02,1.626532663316582727e+02,1.458190954773869130e+01,1.610000000000000000e+02
7.800000000000000000e+01,1.080000000000000000e+02,9.504020100502512491e+01,7.997989949748743221e+00,9.300000000000000000e+01
1.410000000000000000e+02,1.990000000000000000e+02,1.324522613065326482e+02,1.710000000000000142e+01,1.700000000000000000e+02
1.210000000000000000e+02,1.610000000000000000e+02,1.323417085427135476e+02,1.349145728643216025e+01,1.410000000000000000e+02
8.000000000000000000e+01,1.310000000000000000e+02,1.340904522613065240e+02,1.007236180904522627e+01,1.055000000000000000e+02
1.310000000000000000e+02,1.730000000000000000e+02,1.164020100502512634e+02,1.300854271356783798e+01,1.520000000000000000e+02
1.560000000000000000e+02,1.780000000000000000e+02,1.252412060301507495e+02,1.680000000000000071e+01,1.670000000000000000e+02
1.630000000000000000e+02,1.990000000000000000e+02,1.213065326633165739e+02,1.456180904522613062e+01,1.810000000000000000e+02
1.560000000000000000e+02,1.990000000000000000e+02,1.527889447236181013e+02,1.602110552763819129e+01,1.775000000000000000e+02
1.150000000000000000e+02,1.990000000000000000e+02,7.382914572864322622e+01,1.264422110552763812e+01,1.570000000000000000e+02
8.800000000000000000e+01,1.170000000000000000e+02,1.234522613065326624e+02,9.787437185929647399e+00,1.025000000000000000e+02
1.510000000000000000e+02,1.990000000000000000e+02,1.292261306532663241e+02,1.408241206030150749e+01,1.750000000000000000e+02
1.350000000000000000e+02,1.890000000000000000e+02,1.164824120603014990e+02,1.385778894472361777e+01,1.620000000000000000e+02
7.400000000000000000e+01,9.300000000000000000e+01,9.038190954773870089e+01,8.399999999999998579e+00,8.350000000000000000e+01
8.500000000000000000e+01,1.010000000000000000e+02,1.002261306532663383e+02,7.530653266331658102e+00,9.300000000000000000e+01
